"","T0.E.Dry.soil.A","T0.E.Dry.soil.B","T0.E.Dry.soil.C","T1.E.H218O.A","T1.E.H218O.B","T1.E.H218O.C","T1.E.H218O.P.A","T1.E.H218O.P.B","T1.E.H218O.P.C","T1.E.H2O.A","T1.E.H2O.B","T1.E.H2O.C","T1.E.H2O.P.A","T1.E.H2O.P.B","T1.E.H2O.P.C","T2.E.H218O.A","T2.E.H218O.B","T2.E.H218O.C","T2.E.H218O.P.A","T2.E.H218O.P.B","T2.E.H218O.P.C","T2.E.H2O.A","T2.E.H2O.B","T2.E.H2O.C","T2.E.H2O.P.A","T2.E.H2O.P.B","T2.E.H2O.P.C","T3.E.H218O.A","T3.E.H218O.B","T3.E.H218O.C","T3.E.H218O.P.A","T3.E.H218O.P.B","T3.E.H218O.P.C","T3.E.H2O.A","T3.E.H2O.B","T3.E.H2O.C","T3.E.H2O.P.A","T3.E.H2O.P.B","T3.E.H2O.P.C"
"NODE_3_length_82959_cov_82.368006__full",0.00478570888255216,0.00640387407437617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_7_length_75634_cov_58.864063__full",0,0,0,0,0,0,0,0,0,0.211476433089921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_14_length_61201_cov_124.194314__full",0.0168975209468312,0.015838056062098,0.0322246646275822,0,0,0,0,0,0,0.430174294713639,0.367424416467082,0.268030815834515,0,0,0,0.100292421984526,0.0974974749952823,0.161429221115003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_20_length_57667_cov_76.845991__full",0.0158960381876933,0.0187020690066985,0.0228030909998342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_33_length_50319_cov_57.101653__full",0.0124089882088916,0.010557074275358,0.00802961866855167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_37_length_49008_cov_63.599460__full",0.0275077771438298,0.0290171720521721,0.067111083253879,0,0,0,0,0,0,0.791189798193886,0,0,0,0,0,0.123994950141305,0.0969501937955767,0.201715485272571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_39_length_48883_cov_82.042104__full",0.0240018226598759,0.0273146228688881,0.0403699352568239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_44_length_46428_cov_53.074640__full",0.10706626454137,0.120182281688783,0.106278793192728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_52_length_44652_cov_47.232958__full",0,0,0,0,0,0,0,0,0,0.906001413632285,0.0955650672694464,0.635602067253834,0,0,0,0.197841204325595,0.187424478396161,0.384918675104561,0,0,0,0.249340718277612,0,0.25296937885878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_70_length_40257_cov_138.593431__full",0.0023699766445673,0.00208967621196432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_86_length_35888_cov_130.103691__full",0.00334494162765153,0.00262442040934392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_92_length_33972_cov_41.508399__full",0,0,0,0,0,0,0,0,0,0.164298825645496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_96_length_33266_cov_70.176079__full",0.0645160269911308,0.0726332918324985,0.0594077797073819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_124_length_27725_cov_107.277963__full",0.00599408999876363,0.00336726312602048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_218_length_19094_cov_66.685233__full",0.0562288405902555,0.0567742882708462,0.0343696431337426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_250_length_17456_cov_54.618713__full",0.0407355079933109,0.0397162733677451,0.0378933719463175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_309_length_15452_cov_62.887188__full",0.0391307146903039,0.0525403955560604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_347_length_14451_cov_39.163949__full",0.0538283235709287,0.0551498027133956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_500_length_11402_cov_38.578607__full",0.0272786677174085,0.024656220547407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_518_length_11092_cov_119.476576__full",0.0111912498515838,0.0104328157103746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_538_length_10792_cov_46.134013__full",0.00834083443218579,0.00746810851215181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_575_length_10361_cov_79.385110__full",0.00423101971714513,0.0115031591388184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_6_length_78364_cov_119.583799__full",0.0060241982411375,0.0036855176249025,0.00838446689523754,0,0,0,0,0,0,0.106596840636119,0,0.104607542789364,0,0,0,0.683363716579889,0.100872495817431,0.168007699332293,0,0,0,0,0,0,0,0.387019502179739,0.032716934647976,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_10_length_65415_cov_91.171627__full",0.0089427156863515,0.0119662438961486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_12_length_61378_cov_76.965828__full",0.00555474754908636,0.0056877193701029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_16_length_58219_cov_73.064814__full",0.0382230318344049,0.0295850397219067,0.0790521388267962,0,0,0,0,0,0,0.0765592490710579,0.301566744888278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_23_length_53414_cov_184.976011__full",0.0697558153964891,0.0715031414607596,0.0246238622568566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_55_length_39084_cov_127.810466__full",0.0158060397730211,0.0202755817991583,0.0505303323943212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_58_length_37393_cov_57.701132__full",0.0112301942645118,0.0107275164258332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_65_length_34792_cov_94.415127__full",0.0052449424950559,0.00646546736098128,0.0189302773535436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_67_length_34185_cov_72.791527__full",0.0160045633262277,0.017786897058323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_105_length_25387_cov_43.780291__full",0.013239913524051,0.0186062792238144,0.103939876325756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_108_length_24469_cov_108.019902__full",0.00491683069498798,0.00338603505821527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_136_length_19627_cov_111.475420__full",0,0,0,0,0,0,0,0,0,0.235694779740658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_137_length_19526_cov_85.432079__full",0.0381165880957843,0.0172801089737632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_168_length_17440_cov_86.672972__full",0.00965613815311074,0.0177674399844577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_179_length_16967_cov_82.464608__full",0.0140900428930149,0.0178841896527051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_219_length_15279_cov_68.460672__full",0.0086682925779781,0.00907370271756539,0.0433460714748041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_247_length_14457_cov_65.256164__full",0.0585335298340238,0.0586378777433864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_336_length_12193_cov_50.062676__full",0.104177071468087,0.129678347307117,0.108906865724317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_348_length_11974_cov_55.201853__full",0.0115787474293122,0.00641777095212924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_351_length_11811_cov_122.573087__full",0.00803215829570503,0.00816001840807181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_372_length_11481_cov_41.546828__full",0.00801262309138015,0.00714152507275966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_389_length_11118_cov_311.553045__full",0.0218113746840789,0.0216217128126429,0.0597905413240616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_414_length_10644_cov_108.211854__full",0.0267732128214175,0.0223967073349546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_15_length_62981_cov_41.467304__full",0.00120384218209668,0.00257581828820516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_16_length_61971_cov_49.051817__full",0.0360782253970747,0.0389402714662974,0.111381543659604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_21_length_59762_cov_36.870892__full",0.00332908737186864,0.00183620052655976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_48_length_50009_cov_34.252935__full",0.00193657205209232,0.00289426187710534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_87_length_41448_cov_130.787540__full",0.00369895697462939,0.00587829568533813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_218_length_24668_cov_66.415809__full",0.0613902048938156,0.0645946705578745,0.10698795658846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_238_length_23642_cov_27.397316__full",0.00783732094086216,0.00509484939657656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_276_length_21672_cov_74.821165__full",0.0088388088468841,0.00866120397833844,0,0,0,0,0,0,0,0.288146881418454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_284_length_21327_cov_61.564302__full",0.0665612134287272,0.0644210824119009,0.154833702036218,0,0,0,0,0,0,0.323666537288341,0,0.772703824506085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_353_length_19086_cov_45.803181__full",0.0157347441056459,0.0156550495404933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_358_length_18976_cov_68.709382__full",0.0317988084997371,0.0465991985394665,0.0696677691560259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_371_length_18534_cov_30.976295__full",0.0169267089263352,0.0203578039603799,0.0356713811321091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_377_length_18445_cov_51.624605__full",0.0068475077119534,0.00371055233822788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_384_length_18300_cov_74.036372__full",0.00436705330397704,0.00565209159037321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_389_length_18061_cov_34.027391__full",0.00716098228844324,0.00790407010232074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_425_length_17017_cov_86.610651__full",0.0187139448579919,0.0176482059293452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_600_length_13912_cov_32.870484__full",0.0449613736207584,0.0389355277014316,0.0711371767345016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_607_length_13847_cov_33.181045__full",0.0173551859949488,0.0191682987273763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_627_length_13649_cov_35.273948__full",0.117725204085315,0.148764590049544,0.485800955827621,0,0,0,0,0,0,0.34125282741446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_758_length_12197_cov_27.835345__full",0.00847887931837064,0.00705292969027679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_775_length_12036_cov_54.275781__full",0.0649634970913026,0.0499237592148435,0.0551726999954039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_813_length_11601_cov_44.055295__full",0.00654428675788778,0.0079482189058159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_856_length_11057_cov_55.123198__full",0.013982045824785,0.0126494544126528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_940_length_10429_cov_30.723136__full",0.0264779865223622,0.0228892661892185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_10_length_76632_cov_38.412593__full",0,0,0,0,0,0,0,0,0,0.0734444130550452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_14_length_68367_cov_51.773144__full",0.00914030847704471,0.0109059949020797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_40_length_56988_cov_78.741251__full",0.00311848408177334,0.00309874033406248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_43_length_55499_cov_36.393484__full",0.0138997214142462,0.0157777392363305,0.0118481398321298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_57_length_51172_cov_43.469465__full",0.00375661391393412,0.0054660172070821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_80_length_46380_cov_27.430133__full",0.00679571255890454,0.00740589944440681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_128_length_37910_cov_120.798233__full",0.00228992725972065,0.00210475655377204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_142_length_35355_cov_42.629056__full",0.025755620315172,0.0224496091897047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_180_length_30297_cov_93.143288__full",0.00334213709052727,0.00364284479698569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_215_length_26845_cov_24.288043__full",0.006424205835262,0.00275987719071876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_225_length_26375_cov_32.209012__full",0.00390005242580075,0.00355909969732645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_231_length_26063_cov_23.071291__full",0.0158651064438699,0.0236379377708486,0.0253070917894715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_277_length_24126_cov_30.122321__full",0.0115401313875872,0.0124662249464852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_302_length_23187_cov_62.480249__full",0.00375342511044594,0.0032612864280538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_384_length_19924_cov_26.541438__full",0.0257526402693013,0.0322209143210291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_476_length_16836_cov_27.904762__full",0.0278078559251768,0.0244664131844835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_487_length_16564_cov_74.002733__full",0.00430213524357822,0.00889030563011531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_505_length_16097_cov_54.849481__full",0.00587403861925235,0.00634293382955317,0,0,0,0,0,0,0,0.248138526270533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_574_length_14748_cov_39.241518__full",0.0138181031562004,0.0148833898972681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_600_length_14408_cov_37.878818__full",0.0417338748288389,0.0452979413121668,0.114985036725423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_627_length_13991_cov_39.824719__full",0.0203480599594885,0.0235938298405233,0,0,0,0,0,0,0,0.501263995961745,0.421734449233101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_640_length_13827_cov_29.903846__full",0.00663371180967571,0.00559958969404028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_727_length_12824_cov_45.613202__full",0.0281604493939643,0.0283747800015399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_833_length_11676_cov_48.252570__full",0.00699468955259682,0.00963018328732059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_862_length_11409_cov_31.923077__full",0.00767804104042279,0.00590376658557219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1001_length_10290_cov_17.825042__full",0.0283474542206447,0.0212873455115538,0.0646728504413202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1013_length_10205_cov_37.157233__full",0.0206090347745017,0.018251258586136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_61_length_45161_cov_75.239226__full_1",0.00601204335974153,0.00290080953184406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_13_length_64844_cov_46.530883__full",0.0261487547603228,0.0252777538634498,0.0709567943386243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_58_length_46557_cov_32.380709__full",0.0515404893430798,0.0507058766095092,0.0694443416531109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_73_length_41964_cov_34.384713__full",0.0122651770626191,0.0163787967457137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_80_length_41231_cov_39.410605__full",0.00823105551269439,0.00848840470518613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_133_length_30506_cov_32.204986__full",0.00818523434797391,0.0109892977251408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_151_length_27948_cov_37.937125__full",0.0017626568838908,0.0036387788455201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_153_length_27881_cov_188.302534__full",0.00940622708007283,0.00698249211029003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_158_length_27373_cov_51.825108__full",0.0576402603122463,0.0651980483421529,0.0722678631877683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_185_length_24347_cov_40.228184__full",0.00661094981785828,0.00148741975626521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_192_length_23858_cov_58.274843__full",0.0253362676426198,0.0224867645525505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_200_length_23552_cov_38.078156__full",0.00340061217852217,0.00321086101260795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_211_length_22549_cov_27.867617__full",0.0212823964691803,0.0209476058657897,0.0731933037130659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_263_length_19666_cov_81.818828__full",0.011223140974596,0.00735769697204004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_412_length_14811_cov_54.338295__full",0.0122498722881784,0.0196130473265601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_413_length_14802_cov_33.827858__full",0.028810185861431,0.0231909875941064,0.0223786052098112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_522_length_12484_cov_43.221235__full",0.0595576321192284,0.0649868331404389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_557_length_12010_cov_44.057006__full",0.0306035640845248,0.0260996627339871,0.127372870015497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_608_length_11497_cov_49.050711__full",0.00793237915431603,0.00760900761802282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
